,GeoFips,GeoName_x,2005-2006,2006-2007,2007-2008,2008-2009,2009-2010,2010-2011,2011-2012,2012-2013,GeoName_y,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,state,county,GISJOIN,YEAR_x,STUSAB_x,STATE_x,STATEA_x,COUNTY_x,COUNTYA_x,GEOID_x,NAME_E_x,AL5ME001,AL5ME002,AL5ME003,AMEME001,NAME_M_x,AL5MM001,AL5MM002,AL5MM003,AMEMM001,YEAR_y,STUSAB_y,STATE_y,STATEA_y,COUNTY_y,COUNTYA_y,GEOID_y,NAME_E_y,ALUBE001,ALW1E001,ALX5E001,ALZKE001,ALZKE002,ALZKE003,NAME_M_y,ALUBM001,ALW1M001,ALX5M001,ALZKM001,ALZKM002,ALZKM003,CountyName,StateName_x,StateFIPS,CountyFIPS,MetroName_Zillow,CBSAName,CountyRegionID_Zillow,MetroRegionID_Zillow,FIPS,CBSACode,RegionID,SizeRank,RegionName,RegionType,StateName_y,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,fips_code,name,lon,lat,inf_city
2507,47169,"Trousdale, TN",-0.3,1.9,4.7,-0.8,2.5,5.3,9.4,-5.8,"Trousdale, TN",9.0,9.8,0.5,1.9,17.7,6.7,-3.9,47,169,G4701690,2015-2019,TN,Tennessee,47,Trousdale County,169,05000US47169,"Trousdale County, Tennessee",10231.0,10131.0,100.0,0.3856,"Trousdale County, Tennessee",0.0,72.0,72.0,0.0474,2015-2019,TN,Tennessee,47,Trousdale County,169,05000US47169,"Trousdale County, Tennessee",10231,56321,24795,3610,3189,421,"Trousdale County, Tennessee",0,3640,3528,119,210,174,Trousdale,Tennessee,47,169,"Nashville, TN","Nashville-Davidson--Murfreesboro--Franklin, TN",2856,394902.0,47169,34980.0,394902.0,36.0,"Nashville, TN",msa,TN,149950.0,151500.0,157000.0,160000.0,166850.0,161950.0,155000.0,152250.0,150000.0,149400.0,144950.0,152100.0,153198.0,153000.0,151000.0,155000.0,165000.0,162000.0,154850.0,149750.0,149200.0,146000.0,150000.0,145000.0,147600.0,154000.0,149900.0,157500.0,168000.0,170000.0,168000.0,160500.0,158900.0,147468.0,155000.0,156350.0,140000.0,150500.0,158575.0,155000.0,169000.0,172500.0,168000.0,150000.0,148900.0,147750.0,152500.0,153500.0,150000.0,153750.0,159500.0,169960.0,174900.0,175000.0,165000.0,160000.0,160000.0,159300.0,159000.0,155000.0,161000.0,158000.0,171000.0,179450.0,185000.0,182550.0,175000.0,167000.0,170000.0,165000.0,166900.0,160000.0,165000.0,165000.0,170000.0,179900.0,191513.0,187000.0,183000.0,175000.0,173950.0,175000.0,177900.0,171000.0,179900.0,180000.0,182000.0,200000.0,204950.0,199900.0,197750.0,194900.0,190000.0,191000.0,190000.0,189950.0,190000.0,195250.0,204400.0,218800.0,225000.0,225000.0,220000.0,217900.0,223182.0,211900.0,216000.0,216500.0,213600.0,225000.0,230000.0,235000.0,248750.0,250000.0,244000.0,242500.0,238000.0,245000.0,244500.0,237000.0,246000.0,250000.0,260000.0,264000.0,275000.0,270000.0,267250.0,250000.0,260000.0,257250.0,260000.0,256500.0,255936.0,265000.0,272950.0,285000.0,295000.0,288000.0,290000.0,280000.0,279900.0,284900.0,290000.0,275000.0,279450.0,289900.0,295000.0,292000.0,299900.0,315000.0,315000.0,309900.0,318000.0,315000.0,315000.0,305250.0,317398.0,325000.0,339500.0,355500.0,373000.0,380000.0,380000.0,380000.0,400000.0,390000.0,395500.0,390000.0,400700.0,420000.0,445000.0,460500.0,451500.0,450000.0,47169,Trousdale,-86.15630295,36.39236244,"Cincinnati-Hamilton, OH-KY-IN"
2508,47171,"Unicoi, TN",4.7,5.2,4.4,-1.1,-2.4,3.9,-2.4,2.3,"Unicoi, TN",-1.2,9.9,-21.4,15.1,1.3,-2.1,-3.9,47,171,G4701710,2015-2019,TN,Tennessee,47,Unicoi County,171,05000US47171,"Unicoi County, Tennessee",17811.0,17244.0,567.0,0.4335,"Unicoi County, Tennessee",0.0,183.0,183.0,0.0235,2015-2019,TN,Tennessee,47,Unicoi County,171,05000US47171,"Unicoi County, Tennessee",17811,41890,23455,8903,7658,1245,"Unicoi County, Tennessee",0,3607,1603,93,274,242,Unicoi,Tennessee,47,171,"Johnson City, TN","Johnson City, TN",1449,394726.0,47171,27740.0,394726.0,222.0,"Johnson City, TN",msa,TN,104900.0,120000.0,123900.0,112000.0,119000.0,116000.0,119900.0,120000.0,110000.0,123750.0,120000.0,126000.0,117500.0,120800.0,118900.0,116250.0,129900.0,137500.0,114000.0,112500.0,122500.0,113300.0,100150.0,124000.0,115000.0,122500.0,113400.0,133000.0,125000.0,112450.0,127500.0,127500.0,125750.0,103250.0,115000.0,114625.0,115000.0,118500.0,113639.0,125000.0,123000.0,139900.0,117000.0,107500.0,115750.0,120000.0,118700.0,94000.0,127500.0,115000.0,118895.0,130250.0,133000.0,141400.0,130000.0,111950.0,125000.0,131500.0,126000.0,125000.0,119000.0,128250.0,132500.0,130000.0,135000.0,120450.0,126000.0,125000.0,125000.0,126500.0,123500.0,122000.0,115000.0,116000.0,125750.0,124500.0,128000.0,128950.0,124500.0,142750.0,129950.0,116000.0,125000.0,113750.0,110000.0,133875.0,132500.0,129900.0,129643.0,141800.0,134300.0,125000.0,129000.0,132000.0,124450.0,129000.0,136500.0,125750.0,129450.0,125000.0,139500.0,142000.0,125700.0,138250.0,133000.0,132750.0,147950.0,125000.0,121750.0,143250.0,138250.0,147000.0,150000.0,135000.0,150000.0,154500.0,134450.0,140000.0,137250.0,152750.0,140000.0,155500.0,153450.0,155052.0,159000.0,159000.0,140000.0,146000.0,154650.0,152000.0,155250.0,161428.0,155000.0,146700.0,165000.0,150000.0,155000.0,152500.0,164450.0,155000.0,157000.0,155000.0,153000.0,152963.0,152000.0,162800.0,175000.0,154900.0,179900.0,176500.0,175000.0,170000.0,170000.0,175000.0,175250.0,168000.0,169900.0,176900.0,179950.0,190000.0,199900.0,190000.0,202000.0,212000.0,201400.0,210000.0,190000.0,185000.0,186500.0,195000.0,215000.0,225000.0,252500.0,225000.0,47171,Unicoi,-82.43228458,36.11077416,"Cincinnati-Hamilton, OH-KY-IN"
2509,47173,"Union, TN",6.7,0.2,6.7,0.5,3.8,-0.2,9.4,-13.4,"Union, TN",3.5,6.2,-0.5,1.2,5.7,6.1,0.5,47,173,G4701730,2015-2019,TN,Tennessee,47,Union County,173,05000US47173,"Union County, Tennessee",19488.0,19287.0,201.0,0.47,"Union County, Tennessee",0.0,119.0,119.0,0.0414,2015-2019,TN,Tennessee,47,Union County,173,05000US47173,"Union County, Tennessee",19488,44671,24010,9381,7405,1976,"Union County, Tennessee",0,4686,2149,50,297,292,Union,Tennessee,47,173,"Knoxville, TN","Knoxville, TN",778,394753.0,47173,28940.0,394753.0,64.0,"Knoxville, TN",msa,TN,130000.0,139450.0,134000.0,145000.0,145000.0,142400.0,142000.0,139000.0,137900.0,130000.0,133150.0,130000.0,139900.0,139000.0,132500.0,144400.0,145000.0,133900.0,142500.0,132950.0,135450.0,132500.0,129900.0,130000.0,135000.0,134900.0,137000.0,139827.0,144900.0,142500.0,144900.0,138650.0,137000.0,135000.0,137300.0,134300.0,134000.0,142500.0,136600.0,143000.0,139900.0,142360.0,148900.0,136250.0,135000.0,128000.0,135000.0,135000.0,129619.0,128000.0,140000.0,143000.0,148650.0,146150.0,143500.0,144000.0,131500.0,135140.0,138450.0,125000.0,132000.0,140000.0,145000.0,150000.0,154000.0,147500.0,147500.0,142500.0,144500.0,135000.0,141650.0,128000.0,129000.0,144250.0,140750.0,149900.0,159000.0,153000.0,149900.0,145000.0,140588.0,138850.0,154000.0,137000.0,146000.0,145000.0,146500.0,150000.0,155000.0,157000.0,155000.0,150000.0,150825.0,150000.0,145000.0,149900.0,147315.0,147450.0,151500.0,157000.0,160000.0,160000.0,164900.0,156000.0,158000.0,157500.0,153000.0,151000.0,146000.0,157500.0,159900.0,164575.0,170000.0,170000.0,168250.0,169900.0,171669.0,175500.0,170000.0,165000.0,172000.0,179000.0,175000.0,181100.0,186000.0,192950.0,179500.0,184000.0,186250.0,189900.0,178750.0,164625.0,175000.0,179775.0,190000.0,191900.0,199900.0,200750.0,202100.0,195000.0,194888.0,196000.0,194000.0,186000.0,190000.0,207750.0,208950.0,205000.0,218000.0,229950.0,226500.0,231048.0,235000.0,225000.0,226768.0,226000.0,217000.0,235950.0,240000.0,240000.0,260000.0,265900.0,272000.0,262000.0,270000.0,270026.0,275000.0,265000.0,265000.0,280000.0,315000.0,312000.0,320000.0,318000.0,47173,Union,-83.83725225,36.28814616,"Cincinnati-Hamilton, OH-KY-IN"
2510,47175,"Van Buren, TN",3.3,3.1,-1.5,-2.4,0.9,12.8,20.8,6.2,"Van Buren, TN",-1.3,7.3,-3.9,1.7,-5.9,4.3,-3.5,47,175,G4701750,2015-2019,TN,Tennessee,47,Van Buren County,175,05000US47175,"Van Buren County, Tennessee",5760.0,5688.0,72.0,0.4072,"Van Buren County, Tennessee",0.0,80.0,80.0,0.0356,2015-2019,TN,Tennessee,47,Van Buren County,175,05000US47175,"Van Buren County, Tennessee",5760,42724,20634,2692,2141,551,"Van Buren County, Tennessee",0,8367,1952,43,142,138,Van Buren,Tennessee,47,175,,,2861,,47175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47175,Van Buren,-85.45359622,35.6961661,"Atlanta-Sandy Springs-Roswell, GA"
2511,47177,"Warren, TN",-0.9,-5.0,-2.9,-3.5,10.7,5.8,15.5,3.1,"Warren, TN",8.3,5.1,6.0,-5.4,-0.4,3.9,0.7,47,177,G4701770,2015-2019,TN,Tennessee,47,Warren County,177,05000US47177,"Warren County, Tennessee",40702.0,38188.0,2514.0,0.4724,"Warren County, Tennessee",0.0,398.0,398.0,0.0306,2015-2019,TN,Tennessee,47,Warren County,177,05000US47177,"Warren County, Tennessee",40702,41125,22802,17975,15727,2248,"Warren County, Tennessee",0,1585,1565,97,380,365,Warren,Tennessee,47,177,"Mc Minnville, TN","McMinnville, TN",1482,394845.0,47177,32660.0,394845.0,678.0,"McMinnville, TN",msa,TN,79000.0,61000.0,65000.0,71250.0,66000.0,79000.0,70000.0,63000.0,68023.0,67775.0,66250.0,63500.0,71000.0,95000.0,65500.0,78540.0,72159.0,67550.0,53750.0,56000.0,91500.0,64750.0,70000.0,78500.0,69000.0,74250.0,75000.0,73500.0,80000.0,67967.0,75000.0,55500.0,63250.0,63529.0,87500.0,77750.0,70450.0,84950.0,54000.0,75500.0,73650.0,71500.0,63050.0,72500.0,63000.0,66950.0,73000.0,70000.0,76900.0,78950.0,75000.0,71900.0,77000.0,70000.0,77000.0,62500.0,74950.0,89900.0,90750.0,73850.0,76250.0,69200.0,86450.0,84000.0,68000.0,94500.0,78500.0,82000.0,80500.0,63250.0,74900.0,79200.0,56100.0,79500.0,90000.0,81500.0,96950.0,101920.0,56000.0,71000.0,84000.0,72500.0,95000.0,68750.0,69750.0,85000.0,79250.0,62500.0,82500.0,98814.0,76825.0,63000.0,79500.0,68001.0,65300.0,92500.0,87500.0,75500.0,103500.0,96000.0,83000.0,99750.0,84000.0,94000.0,99500.0,99500.0,95000.0,95600.0,118000.0,95850.0,89750.0,115000.0,95521.0,92500.0,88450.0,104900.0,103700.0,124500.0,112000.0,81000.0,134000.0,140000.0,96000.0,105000.0,115000.0,112500.0,112500.0,118250.0,106800.0,110000.0,105000.0,89000.0,108750.0,125900.0,112000.0,135900.0,122750.0,148500.0,130950.0,125000.0,144900.0,120000.0,125000.0,120000.0,140000.0,129000.0,132000.0,138500.0,141000.0,148500.0,150000.0,145000.0,153450.0,160000.0,149900.0,149000.0,156250.0,162750.0,140000.0,159000.0,174500.0,189000.0,190000.0,200000.0,197450.0,180000.0,209500.0,187450.0,175000.0,182000.0,192500.0,209950.0,217000.0,204950.0,47177,Warren,-85.77914118,35.67900378,"Atlanta-Sandy Springs-Roswell, GA"
2512,47179,"Washington, TN",4.0,3.0,4.5,-1.4,-1.3,5.3,5.3,0.5,"Washington, TN",0.5,6.5,-0.1,3.3,3.7,6.0,2.2,47,179,G4701790,2015-2019,TN,Tennessee,47,Washington County,179,05000US47179,"Washington County, Tennessee",127805.0,122627.0,5178.0,0.4877,"Washington County, Tennessee",0.0,620.0,620.0,0.0137,2015-2019,TN,Tennessee,47,Washington County,179,05000US47179,"Washington County, Tennessee",127805,48334,29656,60423,53859,6564,"Washington County, Tennessee",0,1741,993,199,710,677,Washington,Tennessee,47,179,"Johnson City, TN","Johnson City, TN",3072,394726.0,47179,27740.0,394726.0,222.0,"Johnson City, TN",msa,TN,104900.0,120000.0,123900.0,112000.0,119000.0,116000.0,119900.0,120000.0,110000.0,123750.0,120000.0,126000.0,117500.0,120800.0,118900.0,116250.0,129900.0,137500.0,114000.0,112500.0,122500.0,113300.0,100150.0,124000.0,115000.0,122500.0,113400.0,133000.0,125000.0,112450.0,127500.0,127500.0,125750.0,103250.0,115000.0,114625.0,115000.0,118500.0,113639.0,125000.0,123000.0,139900.0,117000.0,107500.0,115750.0,120000.0,118700.0,94000.0,127500.0,115000.0,118895.0,130250.0,133000.0,141400.0,130000.0,111950.0,125000.0,131500.0,126000.0,125000.0,119000.0,128250.0,132500.0,130000.0,135000.0,120450.0,126000.0,125000.0,125000.0,126500.0,123500.0,122000.0,115000.0,116000.0,125750.0,124500.0,128000.0,128950.0,124500.0,142750.0,129950.0,116000.0,125000.0,113750.0,110000.0,133875.0,132500.0,129900.0,129643.0,141800.0,134300.0,125000.0,129000.0,132000.0,124450.0,129000.0,136500.0,125750.0,129450.0,125000.0,139500.0,142000.0,125700.0,138250.0,133000.0,132750.0,147950.0,125000.0,121750.0,143250.0,138250.0,147000.0,150000.0,135000.0,150000.0,154500.0,134450.0,140000.0,137250.0,152750.0,140000.0,155500.0,153450.0,155052.0,159000.0,159000.0,140000.0,146000.0,154650.0,152000.0,155250.0,161428.0,155000.0,146700.0,165000.0,150000.0,155000.0,152500.0,164450.0,155000.0,157000.0,155000.0,153000.0,152963.0,152000.0,162800.0,175000.0,154900.0,179900.0,176500.0,175000.0,170000.0,170000.0,175000.0,175250.0,168000.0,169900.0,176900.0,179950.0,190000.0,199900.0,190000.0,202000.0,212000.0,201400.0,210000.0,190000.0,185000.0,186500.0,195000.0,215000.0,225000.0,252500.0,225000.0,47179,Washington,-82.49711101,36.293414,"Cincinnati-Hamilton, OH-KY-IN"
2513,47181,"Wayne, TN",-0.7,10.9,0.2,-3.9,1.3,-1.1,4.3,8.7,"Wayne, TN",2.1,4.2,-5.4,0.8,6.0,3.6,3.0,47,181,G4701810,2015-2019,TN,Tennessee,47,Wayne County,181,05000US47181,"Wayne County, Tennessee",16693.0,16510.0,183.0,0.4529,"Wayne County, Tennessee",0.0,115.0,115.0,0.0311,2015-2019,TN,Tennessee,47,Wayne County,181,05000US47181,"Wayne County, Tennessee",16693,41427,20689,7349,5764,1585,"Wayne County, Tennessee",0,3360,1814,103,290,273,Wayne,Tennessee,47,181,,,799,,47181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47181,Wayne,-87.78755065,35.24027258,"Atlanta-Sandy Springs-Roswell, GA"
2514,47183,"Weakley, TN",0.2,-4.4,5.0,2.3,-5.2,8.5,8.3,5.9,"Weakley, TN",-0.7,0.3,3.9,7.3,2.5,10.5,0.6,47,183,G4701830,2015-2019,TN,Tennessee,47,Weakley County,183,05000US47183,"Weakley County, Tennessee",33510.0,32936.0,574.0,0.4649,"Weakley County, Tennessee",0.0,154.0,154.0,0.0374,2015-2019,TN,Tennessee,47,Weakley County,183,05000US47183,"Weakley County, Tennessee",33510,39937,22755,15615,13640,1975,"Weakley County, Tennessee",0,2236,2118,258,423,278,Weakley,Tennessee,47,183,"Martin, TN","Martin, TN",2075,394835.0,47183,32280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47183,Weakley,-88.71817942,36.29822836,"St. Louis, MO-IL"
2515,47185,"White, TN",-6.0,-5.6,-2.0,-0.7,11.2,6.4,9.8,0.9,"White, TN",-1.2,3.9,4.3,5.7,-2.8,4.3,-3.9,47,185,G4701850,2015-2019,TN,Tennessee,47,White County,185,05000US47185,"White County, Tennessee",26800.0,26465.0,335.0,0.4502,"White County, Tennessee",0.0,130.0,130.0,0.0332,2015-2019,TN,Tennessee,47,White County,185,05000US47185,"White County, Tennessee",26800,41998,22040,11901,10048,1853,"White County, Tennessee",0,3003,1639,73,347,331,White,Tennessee,47,185,,,809,,47185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47185,White,-85.45476978,35.92662264,"Cincinnati-Hamilton, OH-KY-IN"
2516,47187,"Williamson, TN",8.3,12.4,4.1,4.8,10.6,11.4,15.9,6.1,"Williamson, TN",7.6,12.5,4.1,2.7,2.8,6.1,-2.8,47,187,G4701870,2015-2019,TN,Tennessee,47,Williamson County,187,05000US47187,"Williamson County, Tennessee",225389.0,208242.0,17147.0,0.4434,"Williamson County, Tennessee",0.0,1028.0,1028.0,0.0101,2015-2019,TN,Tennessee,47,Williamson County,187,05000US47187,"Williamson County, Tennessee",225389,112962,52702,81772,77855,3917,"Williamson County, Tennessee",0,2976,1115,112,529,527,Williamson,Tennessee,47,187,"Nashville, TN","Nashville-Davidson--Murfreesboro--Franklin, TN",3080,394902.0,47187,34980.0,394902.0,36.0,"Nashville, TN",msa,TN,149950.0,151500.0,157000.0,160000.0,166850.0,161950.0,155000.0,152250.0,150000.0,149400.0,144950.0,152100.0,153198.0,153000.0,151000.0,155000.0,165000.0,162000.0,154850.0,149750.0,149200.0,146000.0,150000.0,145000.0,147600.0,154000.0,149900.0,157500.0,168000.0,170000.0,168000.0,160500.0,158900.0,147468.0,155000.0,156350.0,140000.0,150500.0,158575.0,155000.0,169000.0,172500.0,168000.0,150000.0,148900.0,147750.0,152500.0,153500.0,150000.0,153750.0,159500.0,169960.0,174900.0,175000.0,165000.0,160000.0,160000.0,159300.0,159000.0,155000.0,161000.0,158000.0,171000.0,179450.0,185000.0,182550.0,175000.0,167000.0,170000.0,165000.0,166900.0,160000.0,165000.0,165000.0,170000.0,179900.0,191513.0,187000.0,183000.0,175000.0,173950.0,175000.0,177900.0,171000.0,179900.0,180000.0,182000.0,200000.0,204950.0,199900.0,197750.0,194900.0,190000.0,191000.0,190000.0,189950.0,190000.0,195250.0,204400.0,218800.0,225000.0,225000.0,220000.0,217900.0,223182.0,211900.0,216000.0,216500.0,213600.0,225000.0,230000.0,235000.0,248750.0,250000.0,244000.0,242500.0,238000.0,245000.0,244500.0,237000.0,246000.0,250000.0,260000.0,264000.0,275000.0,270000.0,267250.0,250000.0,260000.0,257250.0,260000.0,256500.0,255936.0,265000.0,272950.0,285000.0,295000.0,288000.0,290000.0,280000.0,279900.0,284900.0,290000.0,275000.0,279450.0,289900.0,295000.0,292000.0,299900.0,315000.0,315000.0,309900.0,318000.0,315000.0,315000.0,305250.0,317398.0,325000.0,339500.0,355500.0,373000.0,380000.0,380000.0,380000.0,400000.0,390000.0,395500.0,390000.0,400700.0,420000.0,445000.0,460500.0,451500.0,450000.0,47187,Williamson,-86.89830897,35.89405608,"Cincinnati-Hamilton, OH-KY-IN"
2517,47189,"Wilson, TN",3.4,15.3,10.5,2.5,-21.2,1.4,6.6,6.2,"Wilson, TN",5.2,11.1,4.2,4.4,8.7,4.5,1.3,47,189,G4701890,2015-2019,TN,Tennessee,47,Wilson County,189,05000US47189,"Wilson County, Tennessee",136666.0,129918.0,6748.0,0.4095,"Wilson County, Tennessee",0.0,818.0,818.0,0.0089,2015-2019,TN,Tennessee,47,Wilson County,189,05000US47189,"Wilson County, Tennessee",136666,75991,34575,53339,49664,3675,"Wilson County, Tennessee",0,1688,717,185,618,589,Wilson,Tennessee,47,189,"Nashville, TN","Nashville-Davidson--Murfreesboro--Franklin, TN",1496,394902.0,47189,34980.0,394902.0,36.0,"Nashville, TN",msa,TN,149950.0,151500.0,157000.0,160000.0,166850.0,161950.0,155000.0,152250.0,150000.0,149400.0,144950.0,152100.0,153198.0,153000.0,151000.0,155000.0,165000.0,162000.0,154850.0,149750.0,149200.0,146000.0,150000.0,145000.0,147600.0,154000.0,149900.0,157500.0,168000.0,170000.0,168000.0,160500.0,158900.0,147468.0,155000.0,156350.0,140000.0,150500.0,158575.0,155000.0,169000.0,172500.0,168000.0,150000.0,148900.0,147750.0,152500.0,153500.0,150000.0,153750.0,159500.0,169960.0,174900.0,175000.0,165000.0,160000.0,160000.0,159300.0,159000.0,155000.0,161000.0,158000.0,171000.0,179450.0,185000.0,182550.0,175000.0,167000.0,170000.0,165000.0,166900.0,160000.0,165000.0,165000.0,170000.0,179900.0,191513.0,187000.0,183000.0,175000.0,173950.0,175000.0,177900.0,171000.0,179900.0,180000.0,182000.0,200000.0,204950.0,199900.0,197750.0,194900.0,190000.0,191000.0,190000.0,189950.0,190000.0,195250.0,204400.0,218800.0,225000.0,225000.0,220000.0,217900.0,223182.0,211900.0,216000.0,216500.0,213600.0,225000.0,230000.0,235000.0,248750.0,250000.0,244000.0,242500.0,238000.0,245000.0,244500.0,237000.0,246000.0,250000.0,260000.0,264000.0,275000.0,270000.0,267250.0,250000.0,260000.0,257250.0,260000.0,256500.0,255936.0,265000.0,272950.0,285000.0,295000.0,288000.0,290000.0,280000.0,279900.0,284900.0,290000.0,275000.0,279450.0,289900.0,295000.0,292000.0,299900.0,315000.0,315000.0,309900.0,318000.0,315000.0,315000.0,305250.0,317398.0,325000.0,339500.0,355500.0,373000.0,380000.0,380000.0,380000.0,400000.0,390000.0,395500.0,390000.0,400700.0,420000.0,445000.0,460500.0,451500.0,450000.0,47189,Wilson,-86.29778739,36.15428192,"Cincinnati-Hamilton, OH-KY-IN"
2518,48001,"Anderson, TX",12.9,10.2,6.6,-9.1,5.7,3.3,1.9,0.3,"Anderson, TX",0.3,-4.0,3.9,4.5,5.8,5.3,0.3,48,1,G4800010,2015-2019,TX,Texas,48,Anderson County,1,05000US48001,"Anderson County, Texas",57810.0,54416.0,3394.0,0.4299,"Anderson County, Texas",0.0,549.0,549.0,0.0254,2015-2019,TX,Texas,48,Anderson County,1,05000US48001,"Anderson County, Texas",57810,43455,17280,20476,16677,3799,"Anderson County, Texas",0,2317,1018,176,414,401,Anderson,Texas,48,1,"Palestine, TX","Palestine, TX",2124,394956.0,48001,37300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48001,Anderson,-95.65255946,31.81341571,"Dallas-Fort Worth-Arlington, TX"
2519,48003,"Andrews, TX",26.3,15.8,30.1,-33.8,27.2,30.9,15.0,2.8,"Andrews, TX",-5.5,-44.3,-10.0,26.8,17.9,-18.1,-43.0,48,3,G4800030,2015-2019,TX,Texas,48,Andrews County,3,05000US48003,"Andrews County, Texas",18036.0,15303.0,2733.0,0.4237,"Andrews County, Texas",0.0,553.0,553.0,0.0319,2015-2019,TX,Texas,48,Andrews County,3,05000US48003,"Andrews County, Texas",18036,76158,30673,6296,5573,723,"Andrews County, Texas",0,5655,2006,32,191,185,Andrews,Texas,48,3,"Andrews, TX","Andrews, TX",1515,394330.0,48003,11380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48003,Andrews,-102.6376348,32.30470528,"Dallas-Fort Worth-Arlington, TX"
